player,club today,squad,league,position,age,market value,contract months left,matches played,minutes played,goals,xg,assists,xa,duels per 90,"duels won, %",birth country,passport country,foot,height,weight,on loan,successful defensive actions per 90,defensive duels per 90,"defensive duels won, %",aerial duels per 90,"aerial duels won, %",shots blocked per 90,interceptions per 90,non-penalty goals per 90,xg per 90,head goals per 90,shots per 90,"shots on target, %","goal conversion, %",assists per 90,crosses per 90,"accurate crosses, %",crosses from left flank per 90,"accurate crosses from left flank, %",crosses from right flank per 90,"accurate crosses from right flank, %",crosses to goalie box per 90,dribbles per 90,"successful dribbles, %",offensive duels per 90,"offensive duels won, %",touches in box per 90,progressive runs per 90,accelerations per 90,received passes per 90,received long passes per 90,fouls per 90,fouls suffered per 90,passes per 90,"accurate passes, %",forward passes per 90,"accurate forward passes, %",back passes per 90,"accurate back passes, %",lateral passes per 90,"accurate lateral passes, %",short / medium passes per 90,"accurate short / medium passes, %",long passes per 90,"accurate long passes, %","average pass length, m","average long pass length, m",xa per 90,shot assists per 90,second assists per 90,third assists per 90,key passes per 90,passes to final third per 90,"accurate passes to final third, %",passes to penalty area per 90,"accurate passes to penalty area, %",through passes per 90,"accurate through passes, %",deep completions per 90,deep completed crosses per 90,progressive passes per 90,"accurate progressive passes, %",main position
Fake Player 48,FC Synthetic 4,FC Synthetic 4,Ligue 1,LCM,28,21.01728495329579,3,9,2122,9,5.146293421163498,10,1.9858530909813004,5.425057219745735,74.6,Brazil,Brazil,left,170.03098559033342,83.51120418497855,0,6.183990831786687,4.81680526448587,76.3,4.914963329086011,85.2,1.086950223497112,3.0964149041274016,0.006492182536988578,0.01708970546413008,0.07718605408439258,3.0608905194402016,84.8,77.5,0.33627846821350427,4.91672334694789,72.4,0.30228456336411913,67.3,1.8124026156512136,73.8,0.05445851415671282,3.6827533014630225,72.6,5.458505277607903,62.9,0.9195769688483564,1.5833890392544312,5.971922007620159,31.802403612558876,4.381152651425653,0.9140827025308635,0.6012473798334192,51.85168257035163,44.3,19.63274761463809,78.7,17.66211474129271,76.3,25.914253697698975,65.9,57.207277149790826,71.8,5.435226501593027,99.9,17.79064175787066,27.33208091137033,0.23227106740369619,0.3171397289195286,0.7882190419997233,0.8044943549475032,1.6277570735728817,5.535817104683259,77.0,2.448344497942002,71.4,1.054196178344925,61.2,0.325354571967563,0.40232862392392543,6.524473992179535,80.4,LCM
Fake Player 49,FC Synthetic 1,FC Synthetic 1,Serie A,RCM,26,47.61599573330643,40,37,2305,8,6.772873993643972,8,8.702199850210425,5.229193618453046,61.4,Norway,Norway,left,165.225210984,78.12546082590863,0,12.947505584175719,10.20525258606465,75.7,1.9631697994191588,73.4,0.6002515791760225,9.104154374213984,0.18100317260975363,0.38509347472209143,0.037886795634795724,1.2041104671556873,77.8,85.1,0.15862108913153894,6.514657987399631,80.7,1.7765362305170083,62.9,2.9597732275472732,85.6,1.2827459197263205,4.313996501444197,62.9,9.906735916446095,79.3,3.996640061269436,0.9199899190993508,3.4942174408695488,51.56213118428586,1.4522116165415777,1.9763435214643084,1.7391349364404725,80.92012122883976,76.8,29.17367846587326,65.1,8.792927630962492,70.9,36.84753647156562,68.0,42.47511339572042,77.9,7.406828760808494,79.5,23.608926862732424,41.815561978808645,0.3263724248796998,1.1675673827293302,0.14871439398399822,0.6443735281784868,0.4799226818220903,5.776300980249108,73.0,1.3193619798871323,70.5,1.3915673269503193,72.6,1.9959701326376207,0.5437688218921786,2.7259142632366524,65.6,RCM
Fake Player 50,FC Synthetic 2,FC Synthetic 2,LaLiga,RCM,29,8.508886607587696,30,14,823,11,0.2960728912861321,1,8.497094828203055,9.264147616398148,72.4,Norway,Norway,both,175.0838990558812,77.6290805916929,0,13.37716858187041,8.560100176550248,80.5,2.007739165287346,69.2,0.9073117772554233,10.761612580558747,0.3370618486872785,0.39961146082952764,0.05875194925558406,2.144819953574566,68.0,79.8,0.15763363576610329,1.6031320085002505,68.6,0.7714514220923299,98.3,2.0159536129738242,62.0,0.24476723559621544,3.4570140211863327,65.4,10.783147308938581,100.0,1.9430875440003215,1.61269740363154,9.91216844293337,42.22233870186456,0.6892989892387744,0.9242423306046637,2.1364249156974546,41.43856539635955,81.4,26.700432360813053,85.6,23.387938487354873,63.9,27.174687273663405,56.1,35.50711392832902,94.9,3.8960517156493197,61.8,19.89385535306828,35.58352438475724,0.34449493680738175,1.3490242611712226,0.4599487369365248,0.278860958238202,1.202360722291896,4.992725706069887,90.4,2.680519502271914,61.6,0.6343393893164777,77.1,1.7909307639921495,0.04052703409626246,9.870701269273585,84.2,RCM
Fake Player 51,FC Synthetic 3,FC Synthetic 3,Ligue 1,RCM,31,49.67709030190558,48,8,1872,4,4.013555575533879,3,8.862964637488592,8.620999694961252,67.6,Germany,Germany,both,188.9253250704226,86.51350159484114,1,7.843971345734088,10.777231462734523,84.0,1.9010059256460707,52.2,1.0196762296814725,10.247217750542227,0.12956050508771538,0.30120512654572384,0.09662026253681763,1.77873260954017,66.3,87.2,0.0983924072762481,2.894586867076547,72.4,1.6288251173172221,83.2,2.132284605065789,72.9,0.7608729486925738,4.316029387584485,72.2,5.220340815310521,88.5,0.506753977556688,0.8012575906473984,14.036553451892646,44.47041417793997,2.3213678098486086,2.308987309007053,1.8407994430565715,79.28244817966049,79.5,12.972462971012176,60.0,7.0619894017061995,71.7,28.252502396317897,64.0,59.134808888899066,69.5,5.021273614899508,67.3,15.942201176324502,26.222588047201835,0.3275375539769765,0.4512850144152484,0.9897692333824446,0.9651482716283151,1.664621067226629,6.691077970403998,78.4,3.9273057498924113,75.8,0.9553039754144983,84.2,1.144944064608525,0.17365095529166885,3.264117436418389,71.6,RCM
Fake Player 52,FC Synthetic 4,FC Synthetic 4,Ligue 1,CM,24,14.532013023330316,39,15,1485,6,8.956348813836968,0,3.805838053559745,6.11327807825441,84.2,Norway,Norway,right,190.17521598702973,82.7370486957657,0,8.03796618409944,11.539587963052057,55.0,1.2427095283092984,81.4,1.1985943331457658,10.765681289569704,0.19191940110206135,0.42843019595828524,0.05219801141180507,2.886576578685806,58.5,84.2,0.19664413371898176,1.434729841575231,84.7,0.9613646566903654,71.7,2.9537551246298435,85.2,0.6365046433845172,3.594012536605347,77.4,7.715158013452762,82.2,3.83525076719105,1.2666856071654384,12.757731538592306,59.43412801769311,4.355315079965492,0.988104057574176,1.0945884622044777,34.744150642077344,74.0,23.739906149632734,91.0,5.137560220686661,78.4,30.44832545012217,85.2,38.54845224885154,93.1,4.324982155000617,80.1,16.208977122642757,41.664900776026485,0.1821905513766951,1.1951515523633542,0.5059200134248644,0.20442213789020958,0.48995662056353345,9.318738789621056,77.1,0.9283829741666272,73.2,1.634205700665504,63.6,0.6125368812195227,0.6233599249634025,5.945700102883103,85.6,CM
Fake Player 53,FC Synthetic 1,FC Synthetic 1,Serie A,DM,32,45.631098306322905,47,25,1855,5,6.7161280885585875,0,10.680233485412346,3.5420774038731166,75.3,Spain,Spain,right,169.14987210348147,60.85048847991334,1,13.743342563348133,6.131106981809331,58.2,5.690891024570412,73.9,0.26873479871274986,7.402588045581115,0.391218298315192,0.04894164010742985,0.09097975765175445,1.966694904412012,77.9,90.2,0.322326784540249,6.668831031664231,83.7,0.8503966507300725,87.5,2.0340346625153884,70.8,0.015194006012188233,5.96028951761312,89.4,4.78162283892268,74.1,0.5699297348043443,3.214162867697693,5.656101075930922,46.15948799004468,1.800964765375296,2.740712751940374,2.571242370669789,59.3537440313994,91.4,8.420794600098684,77.0,22.098902572610662,73.2,13.67226543191401,97.3,37.34939894749928,75.1,4.721594999282198,88.4,19.078665412263774,25.546282341425034,0.047543195828091994,0.5559808189848763,0.49832382412209053,0.499575378358439,0.5738280531872149,4.615912914402313,84.0,2.104697537188647,71.8,1.490711330560527,79.0,2.8821755317524587,0.51426172968362,5.868228456077292,63.8,DM
Fake Player 54,FC Synthetic 2,FC Synthetic 2,Premier League,AM,23,46.222010608674125,12,19,3088,11,2.376583633605973,2,7.125966576341371,8.777896083915369,72.2,Germany,Germany,both,188.23007703549155,61.5826923886725,1,5.239703555279554,3.8152115268189544,77.1,2.7112628898638818,64.9,0.3442708962761458,3.625249119083106,0.18995073459028156,0.1379619210204066,0.0793672624256427,2.001982521983809,71.5,78.6,0.35806564710949584,3.671592795996328,65.2,1.7215359060737925,81.9,0.12054471788541099,69.3,1.373095405634448,6.454306118789704,74.6,2.5333464170742754,55.6,1.9650514394408678,4.084985365816658,10.661788545745573,55.95267569347671,3.6500456933034084,0.5655233913720221,2.9253412780956007,34.51983974674221,78.1,22.113785609468525,48.5,19.075396155320995,60.9,30.247813024316784,82.3,36.465772675508944,92.8,1.4711284946829752,62.9,21.404129270295225,27.76741385787207,0.22766937069551055,1.720514104185923,0.5587935837241681,0.5214871128191862,0.20434051537701972,6.6340790973313934,85.9,2.2295558732274436,77.0,1.6168988229856813,75.1,1.8362988526881174,0.7870748229276331,4.8004079208673796,68.2,AM
Fake Player 55,FC Synthetic 3,FC Synthetic 3,Serie A,AM,34,37.81282708551696,14,31,706,3,8.527811296319127,6,1.5123161009595183,14.511988171627301,73.9,Brazil,Brazil,right,168.47112501928288,79.2498704785925,0,10.204574437672278,5.033360621251042,67.9,1.7357921100023055,76.3,0.3005197040782659,9.79831358244029,0.05236852485859962,0.20708876079633526,0.005871868165014971,3.467275818499707,51.3,84.1,0.028045772817673554,5.05206682405713,66.4,0.5499544856086209,94.7,2.601016802569793,86.6,0.6823878410014584,6.5926615588921695,85.0,9.37857181360408,61.8,3.011171550897296,0.980368982894809,9.281007785081297,49.030009388769884,0.5330666257891821,1.8049934676143398,1.6479902392301633,70.67421510369086,79.4,17.27704566236451,71.6,12.107197407119969,84.9,36.410646460384456,74.1,32.487202904271854,82.5,7.280985672731711,73.8,18.46529960423686,40.95649047653258,0.06257153121334609,1.7032906924108935,0.1860043703327412,0.16182934483603884,1.1443414815115187,9.019700205946583,82.8,1.0837902483833084,82.5,1.974680327255312,78.5,2.10151742640179,0.6587426904453371,6.025071258944184,78.8,AM
Fake Player 56,FC Synthetic 4,FC Synthetic 4,Serie A,CM,26,42.2879102655367,41,25,3188,7,3.480314234095143,0,1.7246239374664096,10.830230409031959,77.2,Brazil,Brazil,right,176.70187770469587,75.55814641991282,1,9.636757146815011,6.940574091082535,88.1,5.1566907777953395,69.2,0.31544559859173915,7.9106260464720926,0.020688596666556425,0.02122897641404914,0.04290988714692569,0.9503886702477713,69.6,71.9,0.22992829249604618,6.046720387025928,76.1,1.4074003109163504,59.5,1.094034871136389,71.9,1.4314024151409224,4.385777234976319,85.8,3.7100348323615036,87.8,3.7010973553011657,2.9256024314734765,7.661440838987798,25.09544486899,2.0991399454410695,1.3002619147163672,2.089798162973134,77.43608934333602,85.4,5.420648481320618,81.5,16.909994118202363,47.6,39.226624985059495,70.7,33.027792389503375,78.1,7.372886378821379,77.0,17.631413233287695,34.29742247715782,0.024383333559142396,0.9733323727971952,0.14716388268594427,0.7225288223332409,0.5504270543515117,8.183963160811025,89.2,2.360530738490602,82.0,0.740654949872358,69.8,1.687776509154465,0.6014356759793872,8.180091103824285,86.7,CM
Fake Player 57,FC Synthetic 1,FC Synthetic 1,Premier League,AM,30,61.34994781052045,12,18,1714,1,8.533446711440595,10,8.317145123156418,8.94607867954342,81.2,Norway,Norway,right,194.95828545035747,68.32590897097572,1,11.901267695784597,11.51124286642026,71.8,2.6955741646178475,69.7,0.6989336898472529,7.917893953506312,0.3781666289759794,0.22410804378558308,0.06983184078685882,2.992111816237794,66.0,69.0,0.18690934715693383,6.946001488458931,92.3,1.9524367951321042,72.3,0.013090864544146097,86.0,0.4301158514688268,3.6528913447869718,72.7,6.257125237469172,67.1,2.9951020200123537,3.6968586256934355,15.397611145626616,47.9769484128925,3.26982512641168,1.062691314436477,2.476033170863931,80.99151289480817,78.6,11.855745559759269,72.6,9.470882016784667,70.5,23.291559980750414,65.4,47.51348239717992,74.3,4.836417268898429,83.6,20.90351053981273,42.627774087096675,0.19946713337154437,1.940137742923047,0.6773546291151085,0.08886716418023977,1.5036366363084184,2.325866118443968,81.1,2.6209204049183152,80.5,1.4941825258715462,88.8,2.4582930934093743,0.8152657043053134,5.113873122077118,91.7,AM
Fake Player 58,FC Synthetic 2,FC Synthetic 2,Bundesliga,CM,32,64.14033260445326,3,26,2585,11,2.989436511189055,5,2.0753272373049367,4.328304888355394,65.0,Brazil,Brazil,right,170.7777246969273,73.39699479407365,0,6.633917001494545,6.4047884013607375,55.7,0.6931424611031662,81.1,1.1922270277750115,6.33802887886949,0.10632376531002628,0.13260672805628299,0.09867119124481999,0.6552492368116544,90.8,92.1,0.24571274018863135,1.9706947467535945,55.8,0.38454621954841217,70.4,1.5217025326824616,79.3,1.2994136601239585,5.231440352751028,80.9,6.870454933791568,68.0,2.1226901421500415,1.7882412191608381,8.264084510462133,39.37262354741928,1.083907355325516,1.6790069479128702,1.103722651554485,88.87573504463933,66.0,28.884555435106215,82.2,8.36779297290752,68.8,20.335145550326406,95.6,21.633423893675246,68.8,4.895888610046619,71.6,20.578968248605545,37.70858545582167,0.2621493800186512,1.9635929740095348,0.3957668099057702,0.693097778846711,1.9319849401116904,9.542326113021298,76.7,1.0507058858647336,72.6,1.2055691342039658,74.0,2.7098641387347397,0.06826310555190063,3.7251193769827644,75.4,CM
Fake Player 59,FC Synthetic 3,FC Synthetic 3,Ligue 1,RCM,31,39.8801040304589,33,38,1646,4,5.90320250883149,2,6.08751241898452,6.029235486595047,64.6,Norway,Norway,left,169.6189074773288,84.25313019945153,1,11.683307407951538,9.93695892298833,62.3,1.3906786363729715,61.6,1.1883337045113054,7.574735812168873,0.20162556262582038,0.1963675060508765,0.04583762911615126,1.9329463087189123,58.0,77.2,0.17891027476330768,5.797075634309373,77.8,2.791782812630712,55.3,2.811045002628791,71.6,1.3835843609934457,6.02994154777544,72.6,3.844715841791059,73.3,3.910547136444362,2.54643126333814,12.182413189661496,56.751919719293696,4.534731104663453,2.605048840810652,2.6611259548219635,70.32094333797521,50.6,12.895787127212017,66.5,14.422982702774457,76.5,32.59928846788951,73.1,47.27266902585276,75.8,1.4028922516076818,59.4,22.455202609203415,37.470575087408164,0.34165892256255725,0.4326519601057151,0.28990662821547575,0.8486154962906369,0.5757598801983265,2.373175234068902,87.4,1.0415336465310674,69.3,1.3332095344423927,92.7,1.2715895220733633,0.6908867964312853,10.693675105072666,93.4,RCM
Fake Player 60,FC Synthetic 4,FC Synthetic 4,Premier League,RCM,32,48.36788188028637,39,19,1339,4,3.969400677478341,5,11.901293711144529,6.537287394894513,86.0,France,France,both,177.68400997640381,86.45156750905376,0,8.767340078748765,7.864290229536795,47.5,4.015876871958935,85.5,0.6321278776347692,4.228638232688916,0.03628070643598744,0.21255131599615323,0.009278545412673945,3.1590044717990704,60.6,83.0,0.15945792834136607,6.324537388820418,61.2,1.5171740983623745,85.6,0.7719920615849496,79.8,0.835248624556171,4.377893452398263,88.2,2.9455535066339626,64.4,0.6376178406164466,0.8950917835348475,18.69480009958348,52.27337788761821,1.2032328970268567,2.7881930138166218,1.2005022632749938,76.14371483040122,70.2,9.536361382536017,61.9,12.063756594419218,80.6,26.286228642859438,96.2,28.048179925034912,84.0,5.185653591838298,81.2,10.938276794159416,30.8447021226403,0.31313422158172144,0.8618848486984418,0.031391619919897584,0.34939642508239954,1.3683746211743588,6.710067794994637,74.1,3.497220504718146,64.6,1.479747809665869,67.1,2.1320708742457097,0.7155907132890155,11.708326498571354,72.1,RCM
Fake Player 61,FC Synthetic 1,FC Synthetic 1,Bundesliga,LCM,27,74.56766261951805,47,10,2581,7,2.7482505075506705,8,0.04809125680007398,12.177642631286812,70.9,Brazil,Brazil,right,183.59005577909585,77.95913817248142,0,11.18714778169642,4.645278933878789,72.7,4.805979007944481,61.0,0.7668326523176086,8.918160212529202,0.16946204822024202,0.43970586674384254,0.05620091747128678,2.495641896812364,86.1,76.2,0.18875228497179575,1.2932522611052537,68.7,2.4585839156530267,72.3,1.4745395191585198,78.2,0.30401668180157626,5.199886130933567,81.4,5.480130146710706,62.7,3.954122708883028,1.710720941282022,12.1676916983109,24.165387504289008,4.594070952517976,1.2581215453696144,2.4395770087880972,60.345496699279764,82.6,9.688286164305207,74.3,17.30460101070584,86.3,17.719139633650915,88.9,35.36832012817972,74.9,4.004062529154137,86.2,21.32428198122968,27.67361047103467,0.3428962051026193,1.2805786460839603,0.8460504971784825,0.7094208085992002,0.5813020306253205,6.602828962521318,75.3,1.589856028345157,69.1,1.4994626338926296,82.4,0.8436849567299114,0.275163549680011,6.5858382387632055,86.0,LCM
Fake Player 62,FC Synthetic 2,FC Synthetic 2,Premier League,RCM,18,10.458953491588701,45,18,2357,6,8.865575621718692,3,0.19895762277068307,13.520529567175432,60.8,Brazil,Brazil,left,192.9870234723976,72.33182338742729,0,5.400950098727759,5.886607070581064,73.1,1.660139136687921,68.4,1.031964652441927,3.6001384588123386,0.37204220770004964,0.13517048526381953,0.01265637921239603,2.555643858098399,88.6,69.1,0.23279965150256565,5.524543361113441,71.4,1.96171629186319,82.4,0.5213306633471723,85.2,1.02787114815858,5.498376104327488,63.1,11.522859075503185,74.5,3.4728704309795364,3.06714109255417,13.489389472729533,25.35662574614234,1.473751889073386,0.8856090552376781,0.7802480810660551,84.76421407086757,71.5,16.980331616048726,75.3,9.36298369122063,67.9,15.164736549091089,57.6,25.86155890241328,71.8,5.963305411641061,74.2,17.70640676427535,44.22344781793365,0.30402750832835623,0.3527080572465999,0.032328865844832744,0.1567740081478498,0.2324123461634672,8.291121845618528,92.2,2.7061668547752085,75.2,1.7714902985896392,74.4,2.0251941320537075,0.19564963648739442,5.2701971234458584,65.6,RCM
Fake Player 63,FC Synthetic 3,FC Synthetic 3,Bundesliga,DM,26,10.25118170610873,6,33,889,11,1.8759368193949133,0,11.917014983166078,13.819702242797261,79.4,Spain,Spain,right,194.42463436599104,68.66229636784342,1,9.617271971845094,8.878726965205368,70.8,5.545675740963782,94.2,1.1195201501442062,8.838246136350335,0.20096519745237537,0.446871564358136,0.07515195602793934,1.2899518467694566,67.6,75.1,0.20039328441271073,3.1283519271793017,70.8,2.1300028236676365,98.6,0.1730780149993203,69.5,0.8234670997941902,5.05836266030372,76.6,8.151355899884214,66.1,3.751255059942257,5.947431984089272,4.245181764848374,22.784440071944225,4.974254032621284,2.300351118915768,1.2209667585354242,68.62550293196776,83.0,26.066231016763375,71.5,18.258554011212375,80.9,15.10690901778231,68.3,42.11004176289879,72.5,1.3298744161690066,79.1,11.120396800497279,27.095953782867902,0.28129575876245577,0.8887799068654467,0.7499831240833194,0.8459490014528787,1.5653975495862527,3.1875444147918213,91.2,2.6937057648632496,67.1,0.6986433504721108,71.7,1.3176357639343472,0.21385247545599917,2.474820777782293,79.2,DM
Fake Player 64,FC Synthetic 4,FC Synthetic 4,Serie A,LCM,21,7.929011940950704,38,12,2405,6,0.848115912357631,0,7.015666009609986,14.81482329900905,79.6,Brazil,Brazil,right,167.08921909774185,76.7013910646161,1,10.222508939823722,9.055680552164041,85.8,5.1804841602869045,86.3,0.24463275279545268,9.791827380998832,0.3884540607209312,0.21298548240642462,0.050767699746177786,1.7557243740843629,68.7,89.4,0.18885778040825849,4.891580748822593,69.7,2.148392822978514,71.5,0.24163484013933956,75.4,1.416794498778939,5.476801334375857,91.5,5.814102284029025,67.6,1.3917034843413782,5.979457846165234,6.028280443609518,39.72979498978469,3.2213692098301587,1.9549968136399707,1.8340498348496692,83.01308437508061,76.5,23.950044128333662,87.3,20.337230406056264,77.0,23.77531109818456,68.3,49.174017798085586,84.9,5.976213779106429,70.3,20.185150422542797,35.58021200147135,0.004055027656279853,0.6701097512298634,0.381988558998581,0.9520316985532247,0.9812084179716072,3.43496313650163,74.9,3.4370980645392226,76.0,1.3069627122238212,81.3,0.2189884783236539,0.19814086343199422,2.3685154061005314,51.6,LCM
Fake Player 65,FC Synthetic 1,FC Synthetic 1,Premier League,AM,33,52.9711995182017,41,37,2534,6,3.4192693854566034,9,1.5229197062221576,14.78840019725439,59.7,Norway,Norway,left,169.13992552043715,70.07198779406019,0,7.143264028549866,6.912837721281416,87.0,5.166094147335945,76.0,0.6342500747309434,6.7797494205159055,0.10353425489495988,0.163903860346993,0.07234313683772865,1.5997431904971515,81.2,80.6,0.32713412398323233,4.084289176233188,75.1,2.6252996911844177,70.8,2.181032717884066,74.4,0.6589080927157378,2.25187199533599,73.2,2.389108207742149,67.2,0.9986032529949442,5.887919246183584,4.716170388067929,23.23087036829412,0.8795520249724007,1.0025403716938999,1.812305239260788,44.12712102083285,87.9,15.921300188444357,66.5,8.332722860569488,57.9,15.103732168469504,74.2,34.18622304225458,87.3,3.008256766826197,66.5,20.74810291002914,30.451371816695605,0.25044092472368423,1.9136903977400674,0.5986878105046501,0.1526936934997769,1.9042163507263756,8.016855461906884,70.5,3.089631209310332,65.3,0.5605808631937117,72.0,2.875478031583338,0.5237821909035946,5.928819956454021,63.8,AM
Fake Player 66,FC Synthetic 2,FC Synthetic 2,Ligue 1,DM,22,34.07005576243998,34,25,1547,1,7.1763914764156755,1,10.767626397049124,14.435989593215776,77.3,Germany,Germany,right,188.7221392168798,78.05104438551113,1,6.3962365417912075,5.057810423959031,73.3,1.7521363073956777,65.6,0.9994044655938147,7.078642928456395,0.20181809588157487,0.251256024667573,0.08693618268785237,2.0643296304739827,51.7,57.9,0.2982591964951431,2.5584535125198213,69.6,1.8408163051407724,76.2,2.5922234122264474,82.0,0.402770471459733,3.990247282130785,79.5,8.002732813910818,80.2,2.8216034778044503,2.826975124651802,16.00182012204928,48.947133462987765,0.7937475551539693,2.4007394702185914,2.6260779612159157,59.80426684308386,72.0,10.218172085924014,78.1,5.8771656683583196,94.0,10.591568320344573,74.4,26.536663101610518,68.3,5.5619373131717555,85.3,17.854407543170268,30.282813271629095,0.04819272165564708,0.9408544810966468,0.24767800069016233,0.6918594739723322,1.16171458785813,3.1960380192930007,89.6,3.4420175170339724,58.4,1.1891374102339503,48.4,2.6316363275084127,0.13562631136582848,11.302420183009657,79.7,DM
Fake Player 67,FC Synthetic 3,FC Synthetic 3,Premier League,LCM,21,62.171391875205614,40,25,3000,0,8.074316059762817,6,10.564563601532306,3.8618656860346126,82.4,Germany,Germany,right,173.11896456812582,81.6528762403084,1,6.884743030123014,9.497161015614086,53.7,0.7779479375753173,69.7,0.36384249196151,5.497714183376626,0.34381231672373014,0.20887164318141982,0.06289480171627772,1.8866837904310043,56.4,72.8,0.13655139767247712,1.8113281720239163,60.4,0.8346514551641688,84.9,0.4298965177574733,64.7,0.20743050224116066,4.529611327630523,80.5,2.922576409353726,72.7,2.30550803295142,0.9437420812806576,17.21065837558632,42.094343258017304,0.8371476331676094,1.7973260881053528,2.990318144096518,73.78913526382823,79.7,6.151622502554778,75.7,13.791747506026775,60.6,11.5626632490907,100.0,29.060223277247022,68.3,5.389881827184861,78.9,21.906984664746442,36.89172438605626,0.023466852933016424,1.5728075453855224,0.15539966623207313,0.5058310965565258,0.4834691641562312,5.7555610165251165,83.0,2.68825176377733,83.2,1.5023502803438558,44.4,1.0143423409688794,0.6592858614193504,9.307085434015644,61.9,LCM
Fake Player 68,FC Synthetic 4,FC Synthetic 4,Serie A,DM,22,54.027281651378814,41,15,2231,5,9.987433700667648,4,6.434404957336502,4.653522431133663,78.7,Spain,Spain,right,191.5454717851908,62.114534749420635,1,8.44141078063348,4.519857374514433,81.2,5.27082946715421,75.7,0.5277708509765601,10.7556686698047,0.17930094182149753,0.12868615652757304,0.061243932925318156,1.4806950556309681,72.2,92.8,0.3202308470061282,1.7016833985352497,82.8,0.2985289285963715,69.3,0.8649557034314062,85.2,1.0479503530300192,1.0148675851421385,64.6,7.4254407104752636,73.2,2.3310878626053277,2.2796539048713345,6.16973998430782,53.4354007021257,3.1545173628092833,2.133487998768519,0.7680271146503516,42.163305273761,80.1,16.565757987068274,59.4,20.48048171984874,79.2,37.89653631858897,64.2,52.7245167410229,78.8,2.587890392425628,79.9,14.503721629439521,40.95868234357738,0.06256486084226216,0.8960696543219129,0.5333880008349474,0.5314993318323786,1.0095939952351003,7.853184721687455,78.2,2.073100061798979,70.3,1.5820021723232807,87.7,2.9937204798520094,0.10507825894876954,5.49269418870775,79.3,DM
Fake Player 69,FC Synthetic 1,FC Synthetic 1,Premier League,CM,28,27.357382907930816,22,36,1401,12,2.963620570111649,8,7.461504358329078,6.653598317712395,81.3,Norway,Norway,right,184.9035977168726,60.034158880727915,1,5.968101493049715,11.43002722678614,80.6,2.181901258062121,75.4,1.1827453218144095,8.864995796476363,0.11179494942807584,0.25133966239803346,0.07545702954396313,1.4164418371135103,90.5,72.9,0.3414602676018001,1.6199371462509502,82.5,1.8187518583504243,68.7,0.5850884029344819,79.7,1.4611644284708734,6.135775052882092,80.1,9.51950508271743,81.0,3.7361671246912618,1.807429064540375,6.727619765692547,31.19183154685265,4.143106410473234,1.3983475849084719,1.1784703320625927,42.6803875957187,90.0,25.369383712954793,61.8,18.015596711482853,78.9,12.188840234804072,77.3,30.705949402394097,90.3,4.083166416513867,90.0,13.028608277971543,40.54358965662557,0.3293168645767001,0.43726172675390385,0.6956176949541436,0.7064897186006882,0.5652052306508297,7.209935430261449,71.8,1.8774828245957613,66.6,0.8402490059782455,87.3,1.0879574887582955,0.026889640310256202,11.68046425182061,84.1,CM
Fake Player 70,FC Synthetic 2,FC Synthetic 2,Ligue 1,AM,27,71.97095724156132,2,6,528,11,4.079419511312822,0,3.278246298010516,9.634779048773538,61.0,France,France,right,168.35534407142032,66.79286844290377,0,14.473197957296044,4.6911322113282905,78.1,3.904040096454392,74.1,1.1820560360650452,5.95190842640276,0.3421901453671527,0.07590086653941563,0.08424550014526674,1.2525586749653663,70.6,57.0,0.0613968821496762,4.826740240807466,83.4,0.19905841131174318,85.6,0.0805673307792838,61.8,0.04251565585709771,4.660147050669472,61.1,6.235853482947864,73.6,2.6702831732864176,0.5776961620042003,8.494523921377308,40.76563136644563,2.313332337967276,1.59774390325594,1.3939955255576895,88.68256442433824,57.9,23.24204983985784,75.1,19.037634408291826,77.8,12.195420717428787,81.2,50.98810372044909,86.5,6.849432813373272,64.5,15.261009276149178,42.376033783871065,0.2975397572400086,1.7536727542895254,0.19549329494514656,0.48874049933643726,1.780452690835834,3.6848334889047614,78.3,1.8266041833150255,64.1,1.0174404464027196,93.9,1.4847637220854093,0.3192902424458711,6.287579032557307,70.0,AM
Fake Player 71,FC Synthetic 3,FC Synthetic 3,Bundesliga,RCM,34,61.240039618581534,22,15,2323,8,1.368212780296263,9,0.6062363564640618,4.163734664465752,78.3,Spain,Spain,right,189.9758785477202,88.62436792700099,1,9.049940614958173,3.965811265492684,84.8,4.6798178603540155,74.7,1.0873281729182178,4.3984590898640405,0.1559557875490436,0.17596497151148305,0.08690537862770027,1.5951417406542752,76.0,93.9,0.23307298469230353,3.108465108397229,59.6,0.7238803550685906,78.8,1.660294109660951,87.1,1.1106680321671902,1.7748179901892196,68.7,4.994114948165244,72.2,1.5887234228660647,1.0237848565860648,13.048319488215203,24.699187436421774,2.501760916768378,0.9508552459373555,1.6972960195250126,56.07662164423236,70.4,15.215019190681257,94.8,13.056786799867368,70.1,23.535653366005974,75.0,33.247976272248444,62.5,5.239141505163417,69.5,16.150757699439662,30.85805475824734,0.37950896208208496,0.20075045042558695,0.4363589474325642,0.6003263920177168,1.4436257255975447,4.4316820694886845,74.8,1.9643758426820523,79.2,0.6676997023403457,74.8,2.583525273288368,0.19185972373304105,4.767927439746457,65.3,RCM
